"","state","postal_code","latitude","longitude","stars","review_count","categories","OpenSundays","Open7days","checkedin100","BusinessAcceptsCreditCards","RestaurantsTakeOut","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsDelivery","GoodForKids","OutdoorSeating","RestaurantsAttire","garage","street","validated","lot","valet","WiFi","NoiseLevel","Caters","dessert","latenight","lunch","dinner","brunch","breakfast"
"2100","NC",28269,35.33297,-80.810766,2.5,22,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","True",NA,NA,NA,NA,NA,NA
"2101","NC",28209,35.171873,-80.849032,4,60,"Sandwiches, Fast Food","1","1",1,"True","True","1","False","True","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","False","False","False"
"2102","NC",28277,35.0279544,-80.8509687,4,70,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","True","casual","False","False","False","False","False","free","average","True","True","False","True","True","False","False"
"2103","IL",61820,40.1099808,-88.2314369,4,18,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","True","True","True","casual","False","False","False","False","False","no","loud","False","False","False","False","False","False","False"
"2104","NC",28269,35.371058,-80.78341,1.5,64,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","False","False","False","False"
"2105","NC",28105,35.1231771,-80.7301678,4.5,15,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","quiet","True","False","False","False","False","False","False"
"2106","WI",53562,43.1010584,-89.4864115,3,42,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","free","average","False","False","False","True","True","False","False"
"2107","NC",28054,35.2521981,-81.1448019,4,46,"Fast Food, American (Traditional)","1","0",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","quiet","True","False","False","True","False","False","True"
"2108","NC",28120,35.2910128811,-81.0388271883,5,7,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","False","False","casual",NA,NA,NA,NA,NA,"no","average","False",NA,NA,NA,NA,NA,NA
"2109","IL",61820,40.0918386724,-88.245879896,2.5,15,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","quiet","True","False","False","False","False","False","False"
"2110","WI",53527,43.0863341,-89.2027155,4,9,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","False","False","False","False","False","False","True"
"2111","NC",28269,35.3508308,-80.8416712,3.5,163,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"2112","NC",28203,35.2107515,-80.8558333,4,369,"Nightlife, Bars","1","1",1,"True","True","2","True","False","False","True","casual","False","False","False","True","False","no","average","False","False","False","False","True","False","False"
"2113","WI",53703,43.0734362651,-89.3867407926,4.5,52,"Nightlife, Bars","0","0",0,"True","True","2","False","False","True","True","casual","False","True","False","False","False","free","quiet","True","False","False","True","False","True","True"
"2114","NC",28202,35.2261709,-80.84149,4,89,"Fast Food, American (Traditional)","1","1",1,"True","True","1","True","False","True","True","casual","True","False","False","False","True","free","quiet","True",NA,NA,NA,NA,NA,NA
"2115","WI",53715,43.0732593799,-89.4093034789,3.5,56,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","True","False","False","casual",NA,NA,NA,NA,NA,"no","average","False","False","False","True","True","False","False"
"2116","NC",28203,35.219227,-80.810975,3.5,292,"Nightlife, Bars","1","1",1,"True","True","2","True","False","False","True","casual","False","True","False","True","False","free","average","False","False","True","False","True","False","False"
"2117","NC",28203,35.2101676933,-80.8599308917,4,258,"Fast Food, American (Traditional)","1","1",1,"True","True","3","True","False","False","True","dressy","False","False","False","False","True","no","average","True","False","False","False","True","False","False"
"2118","NC",28202,35.2276651687,-80.8381052823,4.5,197,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","True","casual","True","False","True","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"2119","NC",28205,35.2412283,-80.8119118,3,54,"Nightlife, Bars","1","1",1,"True","True","2","False","False","False","True","casual","False","True","False","True","False","free","average","False",NA,NA,NA,NA,NA,NA
"2120","NC",28215,35.2495503,-80.7788089,2.5,4,"Southern, Breakfast & Brunch","1","1",0,"True","True","2","False","False","True","True","casual",NA,NA,NA,NA,NA,"no","average","True",NA,NA,NA,NA,NA,NA
"2121","NC",28205,35.2205898,-80.8157717,4,493,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","False","True","True","False"
"2122","WI",53719,43.0550783,-89.5194598,4,3,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","True","True","False","casual","False","False","False","False","False","free","quiet","True","False","False","False","False","False","False"
"2123","NC",28205,35.2211164,-80.8155026,4.5,49,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"2124","NC",28078,35.4434401998,-80.8724790179,4,201,"Sandwiches, Fast Food","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"2125","NC",28012,35.2433859394,-81.0379342759,4.5,49,"Nightlife, Bars","0","0",0,"True","False","2","False","False","False","False","casual","False","True","False","False","False","no","average","True","False","False","False","True","False","False"
"2126","WI",53716,43.0703762,-89.3253853,2.5,6,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","True","True","False","casual","False","False","False","False","False","no","average","False",NA,NA,NA,NA,NA,NA
"2127","WI",53719,43.057938,-89.495496,3.5,75,"Fast Food, American (Traditional)","0","0",1,"True","True","3","True","False","False","True","casual","False","False","False","True","False","no","average","False","False","False","False","True","False","False"
"2128","NC",28262,35.3020949,-80.7477174,3.5,292,"Nightlife, Bars","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","False","False","free","average","False","False","False","True","True","False","False"
"2129","NC",28262,35.29692,-80.75539,4.5,7,"Fast Food, American (Traditional)","0","0",0,"True","True","2","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"2130","NC",28027,35.400285,-80.697227,4,103,"Fast Food, American (Traditional)","0","0",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"2131","WI",53703,43.0756224,-89.3970644,2.5,37,"Nightlife, Bars","1","0",0,"True","False","1","False","False","False","False","casual","False","False","False","False","False","no","very_loud","False","False","False","False","False","False","False"
"2132","NC",28262,35.3121218,-80.7451296,4,81,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","True","True","False","casual","False","False","False","True","False","no","average","False","False","False","True","True","False","False"
"2133","NC",28202,35.2261079,-80.8468595,3.5,13,"Nightlife, Bars","1","1",0,"True","False","2","False","False","False","True","casual","False","False","False","False","False","free","quiet","False","False","False","False","False","False","False"
"2134","IL",61821,40.1127,-88.2838,3,7,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"2135","IL",61801,40.1152246,-88.2081494,4.5,41,"Fast Food, American (Traditional)","0","0",0,"True","True","2","True","False","True","False","casual","False","True","False","True","False","free","average","True","False","False","True","False","False","False"
"2136","WI",53562,43.0753089,-89.5287025,3,43,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","loud","True",NA,NA,NA,NA,NA,NA
"2137","NC",28270,35.1473152,-80.7457358,3,6,"Fast Food, American (Traditional)","0","0",0,"True","True","2","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","False",NA,NA,NA,NA,NA,NA
"2138","WI",53703,43.074479,-89.393393,3.5,31,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","True","True","False","casual",NA,NA,NA,NA,NA,"free","quiet","True","False","False","True","True","False","False"
"2139","NC",28270,35.140787,-80.740696,3,23,"Fast Food, American (Traditional)","1","1",0,"True","True","1","True","True","True","False","casual",NA,NA,NA,NA,NA,"no","quiet","False",NA,NA,NA,NA,NA,NA
"2140","NC",28226,35.08565,-80.847489,3.5,141,"Nightlife, Bars","1","1",1,"True","True","2","True","True","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"2141","NC",28202,35.2170979,-80.8480233,4,104,"American (Traditional), Nightlife","1","0",0,"True","True","2","True","False","True","True","casual","True","False","True","False","False","free","average","True","True","False","True","True","True","False"
"2142","NC",28078,35.411622,-80.85526,2.5,23,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","False",NA,NA,NA,NA,NA,NA
"2143","WI",53717,43.059984,-89.509023,3.5,48,"Sandwiches, Fast Food","1","1",1,"True","True","1","False","True","True","True","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"2144","NC",28262,35.3110293,-80.716159,2.5,15,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","True","True","False","casual","False","False","False","False","False","free","quiet","False","False","False","False","False","False","False"
"2145","NC",28215,35.2479573,-80.7538538,4.5,11,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","False",NA,NA,NA,NA,NA,NA
